,selling_price,km_driven,engine,Automatic,Manual,Diesel,age
540,3.6,34500.0,1196.0,0,1,0,4.0
541,7.0,50000.0,1248.0,0,1,1,5.0
542,3.9,30000.0,1197.0,0,1,0,6.0
543,12.45,51000.0,2982.0,1,0,1,10.0
544,11.5,60000.0,2179.0,1,0,1,5.0
545,1.8,83000.0,998.0,0,1,0,11.0
546,4.25,70000.0,1598.0,0,1,0,8.0
547,6.5,50000.0,1194.0,0,1,0,3.0
548,3.22,110000.0,1193.0,0,1,0,6.0
549,4.0,60000.0,1248.0,0,1,1,10.0
550,2.75,51000.0,1497.0,0,1,0,13.0
551,5.51,45665.0,1461.0,0,1,1,7.0
552,1.7,40000.0,796.0,0,1,0,11.0
553,2.35,100000.0,1798.0,0,1,0,12.0
554,7.0,160000.0,2143.0,1,0,1,11.0
555,2.5,70000.0,998.0,0,1,0,8.0
556,3.5,70000.0,1197.0,0,1,0,9.0
557,5.5,60000.0,1248.0,0,1,1,5.0
558,1.21,20000.0,995.0,0,1,0,8.0
559,4.8,50000.0,1197.0,0,1,0,6.0
560,6.9,30000.0,1197.0,1,0,0,5.0
561,3.7,105000.0,1991.0,0,1,1,14.0
562,6.7,60000.0,1248.0,0,1,1,7.0
563,2.5,50000.0,998.0,0,1,0,11.0
564,9.35,42000.0,2523.0,0,1,1,5.0
565,10.3,15000.0,1591.0,0,1,0,3.0
566,2.8,80000.0,1405.0,0,1,1,7.0
567,2.77,15000.0,1586.0,0,1,0,11.0
568,11.45,54000.0,1995.0,1,0,1,9.0
569,4.7,35000.0,1197.0,0,1,0,7.0
570,3.7,30000.0,1197.0,0,1,0,7.0
571,2.9,60000.0,1198.0,0,1,0,9.0
572,4.5,100000.0,998.0,1,0,0,4.0
573,2.75,58000.0,998.0,0,1,0,6.0
574,4.5,100000.0,1461.0,0,1,1,9.0
575,3.25,68000.0,1248.0,0,1,1,9.0
576,7.31,4000.0,1197.0,1,0,0,3.0
577,3.8,60000.0,998.0,0,1,0,6.0
578,7.5,90000.0,1364.0,0,1,1,5.0
579,9.0,60000.0,1497.0,0,1,1,4.0
580,5.0,34000.0,1198.0,0,1,0,6.0
581,3.3,42000.0,1198.0,0,1,0,5.0
582,14.0,60000.0,2179.0,0,1,1,4.0
583,5.4,80000.0,1582.0,0,1,1,9.0
584,3.7,56000.0,1197.0,0,1,0,7.0
585,3.75,120000.0,2523.0,0,1,1,14.0
586,26.0,50000.0,2694.0,1,0,0,6.0
587,7.25,35200.0,1496.0,1,0,0,6.0
588,7.65,3700.0,1197.0,0,1,0,2.0
589,3.8,25000.0,998.0,0,1,0,6.0
590,26.25,64000.0,2755.0,1,0,1,5.0
591,6.21,50000.0,2179.0,0,1,1,9.0
592,6.0,15000.0,1197.0,0,1,0,3.0
593,11.3,30000.0,1197.0,0,1,0,3.0
594,6.7,35000.0,1197.0,0,1,0,2.0
595,28.75,62876.0,3198.0,1,0,1,5.0
596,3.5,70000.0,1498.0,0,1,1,7.0
597,5.3,84003.0,1248.0,0,1,1,7.0
598,8.5,55000.0,2498.0,0,1,1,5.0
599,2.6,42000.0,796.0,0,1,0,6.0
600,2.45,45000.0,998.0,1,0,0,11.0
601,2.3,31000.0,998.0,0,1,0,9.0
602,2.7,103685.0,1798.0,0,1,0,13.0
603,4.75,80000.0,1498.0,0,1,1,9.0
604,7.5,6000.0,1198.0,0,1,0,3.0
605,6.8,100000.0,1248.0,0,1,1,4.0
606,40.0,12000.0,2179.0,1,0,1,3.0
607,3.8,54303.0,1496.0,0,1,0,8.0
608,4.99,65000.0,1968.0,0,1,1,9.0
609,5.25,30000.0,1199.0,0,1,0,5.0
610,5.35,10000.0,1197.0,0,1,0,8.0
611,4.85,62150.0,1197.0,0,1,0,6.0
612,7.45,47300.0,2179.0,0,1,1,7.0
613,4.75,63000.0,1498.0,0,1,1,7.0
614,3.0,80000.0,1120.0,0,1,1,8.0
615,36.5,20400.0,1969.0,1,0,1,6.0
616,20.5,37111.0,2400.0,1,0,1,7.0
617,3.25,58000.0,1498.0,1,0,0,9.0
618,3.35,44000.0,1496.0,0,1,0,10.0
619,2.99,71000.0,796.0,0,1,0,6.0
620,6.95,52000.0,1248.0,0,1,1,5.0
621,3.0,90000.0,1461.0,0,1,1,10.0
622,4.0,70000.0,1197.0,0,1,0,9.0
623,6.5,20000.0,1197.0,0,1,0,2.0
624,4.55,70000.0,1120.0,0,1,1,7.0
625,5.0,90000.0,1364.0,0,1,1,10.0
626,1.5,100000.0,1061.0,0,1,0,14.0
627,5.5,50000.0,1198.0,0,1,0,4.0
628,5.0,67000.0,1396.0,0,1,1,7.0
629,3.65,70000.0,1582.0,0,1,1,9.0
630,7.75,21100.0,1199.0,1,0,0,3.0
631,3.1,50000.0,1197.0,0,1,0,7.0
632,9.95,27594.0,998.0,0,1,0,3.0
633,1.9,70000.0,1086.0,0,1,0,10.0
634,15.75,37000.0,2755.0,1,0,1,6.0
635,9.06,25000.0,1199.0,0,1,0,3.0
636,7.85,35000.0,1498.0,0,1,1,5.0
637,2.35,11266.0,998.0,0,1,0,11.0
638,12.0,12005.0,1462.0,1,0,0,3.0
639,4.7,80000.0,2523.0,0,1,1,9.0
640,4.0,119000.0,1497.0,0,1,0,11.0
641,14.9,3500.0,1497.0,1,0,0,2.0
642,5.35,11000.0,1197.0,0,1,0,3.0
643,5.9,47612.0,1498.0,0,1,1,6.0
644,2.35,41000.0,799.0,0,1,0,6.0
645,12.5,21000.0,1591.0,0,1,0,3.0
646,3.0,120000.0,998.0,0,1,0,7.0
647,2.2,60000.0,1199.0,0,1,0,9.0
648,30.11,22450.0,1995.0,1,0,1,3.0
649,6.15,10000.0,1197.0,0,1,0,2.0
650,2.5,50000.0,799.0,0,1,0,6.0
651,9.25,42000.0,2179.0,0,1,1,7.0
652,4.7,10000.0,1193.0,0,1,0,6.0
653,7.25,14000.0,1248.0,0,1,1,3.0
654,3.5,10000.0,999.0,0,1,0,4.0
655,3.6,70000.0,998.0,0,1,0,5.0
656,21.0,38000.0,1991.0,1,0,0,6.0
657,7.0,70000.0,1498.0,0,1,1,7.0
658,1.7,37600.0,998.0,0,1,0,14.0
659,13.0,50000.0,2179.0,1,0,1,4.0
660,2.85,64471.0,1598.0,0,1,0,11.0
661,5.5,20000.0,1197.0,1,0,0,4.0
662,3.8,120000.0,2179.0,0,1,1,6.0
663,5.27,33869.0,1198.0,0,1,0,5.0
664,2.0,90000.0,1248.0,0,1,1,13.0
665,3.96,63497.0,2523.0,0,1,1,10.0
666,3.84,70000.0,1197.0,0,1,0,8.0
667,2.1,67000.0,1197.0,0,1,0,13.0
668,2.8,65000.0,1248.0,0,1,1,10.0
669,5.0,50000.0,1248.0,0,1,1,7.0
670,10.5,40000.0,1364.0,0,1,1,7.0
671,2.1,20000.0,799.0,0,1,0,4.0
672,4.25,57000.0,1591.0,0,1,0,10.0
673,4.25,30000.0,2523.0,0,1,1,11.0
674,4.95,80000.0,1248.0,1,0,1,4.0
675,2.2,50000.0,796.0,0,1,0,6.0
676,2.18,190000.0,2179.0,0,1,1,11.0
677,7.5,60000.0,2523.0,0,1,1,4.0
678,7.15,60000.0,1373.0,1,0,0,5.0
679,18.0,21000.0,1968.0,1,0,1,8.0
680,2.6,48000.0,1198.0,0,1,0,9.0
681,24.5,10999.0,1968.0,1,0,1,5.0
682,3.5,5000.0,796.0,0,1,0,2.0
683,3.0,25000.0,799.0,0,1,0,3.0
684,1.68,100000.0,998.0,0,1,0,12.0
685,25.0,175000.0,2993.0,1,0,1,10.0
686,13.5,65000.0,1477.4136,1,0,1,12.0
687,14.0,86500.0,2143.0,1,0,1,10.0
688,0.7,25000.0,624.0,0,1,0,10.0
689,3.5,120000.0,1248.0,0,1,1,10.0
690,1.05,50000.0,1396.0,0,1,1,14.0
691,4.8,76300.0,1582.0,0,1,1,9.0
692,4.0,10000.0,999.0,1,0,0,3.0
693,4.95,36000.0,1197.0,0,1,0,3.0
694,4.2,26000.0,1198.0,0,1,0,6.0
695,5.31,100000.0,1248.0,0,1,1,4.0
696,6.8,60000.0,2179.0,0,1,1,5.0
697,8.0,4000.0,1497.0,0,1,0,3.0
698,5.5,86000.0,1248.0,0,1,1,7.0
699,4.65,81000.0,1598.0,0,1,1,10.0
700,1.85,41321.0,796.0,0,1,0,10.0
701,3.4,46000.0,2523.0,0,1,1,11.0
702,31.0,8300.0,2143.0,1,0,1,5.0
703,3.4,75000.0,1497.0,0,1,0,13.0
704,1.35,113000.0,998.0,0,1,0,13.0
705,12.25,15000.0,1582.0,1,0,1,4.0
706,4.39,16942.0,1198.0,0,1,0,7.0
707,4.65,29484.0,1199.0,0,1,0,6.0
708,44.7,9000.0,1968.0,1,0,1,5.0
709,5.3,84405.0,1248.0,0,1,1,7.0
710,6.5,30000.0,1197.0,0,1,0,5.0
711,5.25,14838.0,1197.0,0,1,0,5.0
712,8.85,31318.0,1497.0,0,1,0,4.0
713,8.6,120000.0,2494.0,0,1,1,10.0
714,8.1,50000.0,1248.0,0,1,1,6.0
715,4.1,74600.0,1248.0,0,1,1,10.0
716,1.75,80000.0,2179.0,0,1,1,13.0
717,4.0,66000.0,1197.0,0,1,0,7.0
718,8.75,31543.0,1497.0,0,1,0,4.0
719,13.5,80000.0,2393.0,0,1,1,4.0
720,4.5,60000.0,1248.0,0,1,1,8.0
721,1.65,10382.0,1396.0,0,1,1,12.0
722,7.0,50000.0,1498.0,0,1,1,7.0
723,26.5,28000.0,2967.0,1,0,1,9.0
724,3.5,60000.0,1197.0,0,1,0,10.0
725,4.0,83000.0,1396.0,0,1,1,8.0
726,4.6,18000.0,998.0,0,1,0,4.0
727,2.2,35000.0,998.0,0,1,0,11.0
728,9.9,48000.0,1582.0,0,1,1,5.0
729,9.5,50000.0,1997.0,0,1,1,6.0
730,4.6,120000.0,2523.0,0,1,1,10.0
731,2.2,20000.0,1196.0,0,1,0,10.0
732,9.0,50000.0,2498.0,0,1,1,4.0
733,5.75,53837.0,1197.0,1,0,0,7.0
734,19.3,48000.0,2982.0,1,0,1,7.0
735,22.5,15000.0,2199.0,1,0,1,5.0
736,4.75,32000.0,1197.0,0,1,0,9.0
737,6.6,1784.0,999.0,0,1,0,2.0
738,5.75,98955.0,1995.0,1,0,1,11.0
739,6.25,52000.0,2494.0,0,1,1,9.0
740,12.5,39000.0,1591.0,1,0,0,4.0
741,4.25,78000.0,1198.0,0,1,1,6.0
742,4.6,58000.0,1198.0,0,1,0,6.0
743,30.0,34500.0,1968.0,1,0,1,4.0
744,2.0,60000.0,1198.0,0,1,0,12.0
745,2.11,76000.0,998.0,0,1,0,9.0
746,3.6,5000.0,1198.0,0,1,0,5.0
747,6.0,51000.0,1248.0,0,1,1,7.0
748,16.0,23746.0,1995.0,1,0,1,8.0
749,2.2,55780.0,998.0,0,1,0,11.0
750,8.8,100000.0,1997.0,0,1,1,5.0
751,2.4,73000.0,1086.0,0,1,0,10.0
752,8.0,20000.0,2523.0,0,1,1,5.0
753,4.35,42000.0,1047.0,0,1,1,5.0
754,4.5,56000.0,1461.0,0,1,1,8.0
755,2.5,37000.0,998.0,0,1,0,10.0
756,3.85,70000.0,1248.0,0,1,1,9.0
757,3.0,80000.0,814.0,0,1,0,5.0
758,4.0,138000.0,1248.0,0,1,1,9.0
759,4.8,22000.0,1196.0,0,1,0,4.0
760,4.0,41604.0,1198.0,0,1,0,7.0
761,13.51,65345.0,2199.0,1,0,1,8.0
762,6.5,70000.0,1498.0,0,1,1,5.0
763,20.11,30150.0,2179.0,1,0,1,9.0
764,8.8,39884.0,1498.0,0,1,1,5.0
765,2.95,40000.0,999.0,0,1,0,5.0
766,8.0,27000.0,2498.0,0,1,1,7.0
767,1.5,67000.0,1086.0,0,1,0,13.0
768,5.5,25000.0,1199.0,1,0,0,4.0
769,20.0,50000.0,2982.0,0,1,1,8.0
770,3.25,75000.0,1498.0,0,1,1,9.0
771,5.55,80000.0,2179.0,0,1,1,8.0
772,5.7,58000.0,1498.0,0,1,1,7.0
773,3.06,22000.0,999.0,0,1,0,4.0
774,4.15,62000.0,998.0,1,0,0,6.0
775,32.0,28000.0,2755.0,1,0,1,4.0
776,3.0,41000.0,1197.0,0,1,0,10.0
777,4.7,32000.0,1198.0,0,1,0,7.0
778,4.3,65000.0,1248.0,0,1,1,10.0
779,3.15,10000.0,998.0,0,1,0,6.0
780,5.49,55000.0,1498.0,0,1,1,8.0
781,4.75,47000.0,1197.0,0,1,0,6.0
782,5.5,60000.0,1493.0,0,1,1,7.0
783,4.1,144000.0,1498.0,0,1,1,8.0
784,7.95,20500.0,1373.0,1,0,0,6.0
785,8.2,30000.0,1396.0,0,1,1,6.0
786,6.25,32208.0,2523.0,0,1,1,10.0
787,3.7,68000.0,1198.0,0,1,0,4.0
788,3.5,90000.0,1248.0,0,1,1,8.0
789,0.95,40000.0,1495.0,0,1,0,14.0
790,41.0,34000.0,2487.0,1,0,0,5.0
791,5.35,14499.0,1197.0,0,1,0,3.0
792,10.5,34000.0,998.0,1,0,0,3.0
793,4.0,17500.0,1047.0,0,1,1,6.0
794,2.75,39900.0,1196.0,0,1,0,7.0
795,48.75,40000.0,3604.0,1,0,0,5.0
796,4.0,90000.0,1248.0,0,1,1,9.0
797,7.4,70000.0,1248.0,0,1,1,5.0
798,5.5,40000.0,1197.0,0,1,0,8.0
799,5.1,10000.0,1197.0,0,1,0,4.0
800,8.0,10000.0,1197.0,1,0,0,4.0
801,5.92,30000.0,1197.0,0,1,0,3.0
802,7.85,4717.0,1199.0,1,0,0,3.0
803,28.0,10000.0,1991.0,1,0,0,4.0
804,6.25,30000.0,1373.0,0,1,0,6.0
805,2.05,75150.0,998.0,0,1,0,11.0
806,4.7,150000.0,1498.0,0,1,1,8.0
807,1.24,40000.0,998.0,0,1,0,14.0
808,6.2,90000.0,1248.0,0,1,1,5.0
809,5.7,100000.0,1498.0,0,1,1,8.0
810,18.11,46000.0,2755.0,1,0,1,3.0
811,6.25,104000.0,2199.0,1,0,1,10.0
812,23.0,32000.0,2487.0,1,0,0,6.0
813,11.0,71000.0,1582.0,0,1,1,4.0
814,7.0,60000.0,1497.0,0,1,0,6.0
815,5.25,61000.0,1499.0,0,1,0,7.0
816,3.2,58000.0,1198.0,0,1,0,10.0
817,2.45,50000.0,1248.0,0,1,1,10.0
818,5.25,23000.0,1498.0,0,1,1,6.0
819,5.95,48000.0,1798.0,0,1,0,9.0
820,2.75,20000.0,998.0,0,1,0,7.0
821,5.9,56000.0,1582.0,1,0,1,9.0
822,5.1,33000.0,1248.0,0,1,1,6.0
823,5.85,100000.0,2179.0,0,1,1,10.0
824,3.0,30000.0,936.0,0,1,1,8.0
825,1.5,174926.0,1086.0,0,1,0,11.0
826,5.5,150000.0,1248.0,0,1,1,5.0
827,4.0,60000.0,1248.0,0,1,1,8.0
828,2.65,55171.0,1198.0,0,1,0,10.0
829,7.0,70333.0,1497.0,0,1,0,6.0
830,5.0,90000.0,1197.0,0,1,0,5.0
831,10.5,25000.0,2494.0,0,1,1,10.0
832,0.95,130000.0,1193.0,0,1,0,11.0
833,2.2,110000.0,936.0,0,1,1,9.0
834,5.68,120000.0,1248.0,0,1,1,6.0
835,10.0,5000.0,1496.0,1,0,0,3.0
836,12.75,39000.0,2179.0,0,1,1,4.0
837,10.0,40000.0,1477.4136,1,0,1,11.0
838,4.75,25000.0,1197.0,0,1,0,7.0
839,3.5,92000.0,1798.0,0,1,0,11.0
840,3.95,51000.0,1498.0,0,1,1,8.0
841,8.25,54000.0,1995.0,1,0,1,10.0
842,4.5,35000.0,1047.0,0,1,1,5.0
843,4.95,24000.0,998.0,0,1,0,4.0
844,5.0,70000.0,1461.0,0,1,1,9.0
845,9.0,140000.0,2179.0,0,1,1,7.0
846,6.5,135000.0,1493.0,0,1,1,6.0
847,1.75,50000.0,814.0,0,1,0,9.0
848,7.1,36000.0,1248.0,0,1,1,5.0
849,4.0,110000.0,1199.0,0,1,0,4.0
850,4.7,1000.0,1199.0,0,1,0,5.0
851,7.95,24525.0,1248.0,0,1,1,4.0
852,7.85,32440.0,1497.0,0,1,0,5.0
853,0.78,11115.0,624.0,0,1,0,11.0
854,6.5,40000.0,1498.0,0,1,1,4.0
855,2.5,70000.0,1086.0,0,1,0,11.0
856,2.7,70000.0,1364.0,0,1,1,11.0
857,2.7,30000.0,999.0,0,1,0,4.0
858,7.5,20000.0,1493.0,0,1,1,5.0
859,9.14,23268.0,1498.0,0,1,1,4.0
860,10.15,73324.0,1364.0,0,1,1,7.0
861,1.65,60000.0,1248.0,0,1,1,10.0
862,2.6,67000.0,998.0,0,1,0,9.0
863,5.5,150000.0,1461.0,0,1,1,7.0
864,22.25,25000.0,2755.0,1,0,1,3.0
865,7.5,100000.0,1461.0,0,1,1,7.0
866,26.9,15000.0,2143.0,1,0,1,4.0
867,1.75,85000.0,1495.0,0,1,0,14.0
868,5.4,50000.0,1197.0,0,1,0,4.0
869,6.2,40000.0,2498.0,0,1,1,6.0
870,15.5,56000.0,1968.0,1,0,1,8.0
871,3.5,60000.0,1497.0,0,1,0,11.0
872,3.0,10000.0,998.0,0,1,0,6.0
873,5.5,110000.0,1498.0,0,1,1,8.0
874,2.0,67000.0,1199.0,0,1,0,8.0
875,12.7,30000.0,2179.0,0,1,1,3.0
876,1.7,96000.0,796.0,0,1,0,10.0
877,7.4,20000.0,1462.0,0,1,0,3.0
878,34.5,89000.0,2987.0,1,0,1,8.0
879,4.5,15000.0,1199.0,0,1,0,4.0
880,7.5,15000.0,1591.0,1,0,0,5.0
881,5.2,90000.0,1248.0,0,1,1,7.0
882,3.45,73695.0,1197.0,0,1,0,9.0
883,2.2,70000.0,1489.0,0,1,1,11.0
884,2.15,100000.0,1086.0,0,1,0,13.0
885,3.7,10000.0,1599.0,0,1,0,12.0
886,2.3,14971.0,796.0,0,1,0,8.0
887,6.0,100000.0,2835.0,0,1,1,13.0
888,10.75,16000.0,1497.0,0,1,0,3.0
889,2.89,215000.0,1248.0,0,1,1,11.0
890,5.5,50000.0,2523.0,0,1,1,7.0
891,5.5,64000.0,1499.0,0,1,1,4.0
892,4.5,60000.0,1461.0,0,1,1,9.0
893,6.0,25000.0,1047.0,0,1,1,5.0
894,5.25,37006.0,1248.0,0,1,1,7.0
895,3.5,50000.0,998.0,0,1,0,8.0
896,1.8,8000.0,995.0,0,1,0,13.0
897,2.55,94000.0,1248.0,0,1,1,13.0
898,8.9,93469.0,2179.0,0,1,1,7.0
899,15.0,20000.0,2179.0,0,1,1,4.0
900,30.0,20000.0,2143.0,1,0,1,6.0
901,5.0,35000.0,2523.0,0,1,1,9.0
902,3.3,38546.0,998.0,0,1,0,7.0
903,8.5,18000.0,1598.0,1,0,0,5.0
904,3.35,34500.0,1196.0,0,1,0,7.0
905,6.1,43000.0,1197.0,1,0,0,4.0
906,1.2,40000.0,1405.0,0,1,1,12.0
907,8.34,20000.0,1197.0,1,0,0,4.0
908,1.7,100000.0,1399.0,0,1,1,11.0
909,9.0,40000.0,1248.0,0,1,1,4.0
910,4.5,120000.0,1498.0,0,1,1,8.0
911,9.0,25000.0,1462.0,1,0,0,3.0
912,3.9,112000.0,1399.0,0,1,1,9.0
913,3.6,98000.0,1598.0,0,1,0,11.0
914,5.3,66000.0,1198.0,0,1,0,6.0
915,27.0,30000.0,1995.0,1,0,1,5.0
916,5.51,60000.0,2523.0,0,1,1,7.0
917,10.5,41315.0,1796.0,1,0,0,10.0
918,10.0,60000.0,1582.0,0,1,1,4.0
919,1.6,60000.0,1061.0,0,1,0,12.0
920,2.5,60000.0,1196.0,0,1,0,7.0
921,3.5,100000.0,1248.0,0,1,1,6.0
922,3.9,35000.0,1197.0,0,1,0,6.0
923,24.0,120000.0,2967.0,1,0,1,8.0
924,1.3,80000.0,1599.0,0,1,0,14.0
925,7.0,80000.0,1461.0,0,1,1,5.0
926,4.5,100000.0,1248.0,0,1,1,5.0
927,13.85,35400.0,2143.0,1,0,1,9.0
928,2.85,68500.0,1248.0,0,1,1,7.0
929,4.95,37000.0,1197.0,0,1,0,6.0
930,3.1,42289.0,1198.0,0,1,0,9.0
931,8.0,10000.0,1199.0,0,1,0,5.0
932,2.6,40000.0,999.0,0,1,0,5.0
933,4.6,60000.0,1197.0,0,1,0,6.0
934,4.5,100000.0,1396.0,0,1,1,8.0
935,4.3,100000.0,1399.0,0,1,1,8.0
936,17.75,34000.0,2354.0,1,0,0,5.0
937,5.25,67000.0,1498.0,0,1,1,6.0
938,3.41,10000.0,999.0,1,0,0,5.0
939,7.9,95000.0,2835.0,0,1,1,10.0
940,7.75,20699.0,1591.0,0,1,0,6.0
941,10.99,75000.0,2982.0,0,1,1,11.0
942,3.2,89000.0,1498.0,0,1,1,8.0
943,5.99,59000.0,1598.0,1,0,0,5.0
944,7.5,120000.0,2523.0,0,1,1,8.0
945,1.4,228000.0,1396.0,0,1,1,11.0
946,2.2,35000.0,1172.0,0,1,0,12.0
947,5.1,68791.0,1248.0,0,1,1,5.0
948,3.0,10300.0,796.0,0,1,0,3.0
949,11.0,25000.0,1248.0,0,1,1,3.0
950,2.6,68001.0,1248.0,0,1,1,9.0
951,4.35,36000.0,1197.0,0,1,0,8.0
952,3.2,60000.0,1198.0,0,1,0,11.0
953,3.5,25000.0,998.0,0,1,0,6.0
954,37.5,48000.0,1950.0,1,0,1,5.0
955,14.9,90000.0,2354.0,1,0,0,5.0
956,5.5,70000.0,1248.0,0,1,1,9.0
957,5.25,90000.0,1582.0,0,1,1,7.0
958,4.15,96000.0,1582.0,0,1,1,10.0
959,3.89,62000.0,1197.0,0,1,0,7.0
960,1.85,69582.0,1086.0,0,1,0,12.0
961,2.0,90000.0,796.0,0,1,0,7.0
962,3.1,80000.0,1461.0,0,1,1,8.0
963,6.95,41000.0,1373.0,0,1,0,5.0
964,1.6,30000.0,1086.0,0,1,0,14.0
965,2.35,29000.0,1197.0,0,1,0,11.0
966,3.0,59000.0,998.0,0,1,0,10.0
967,6.0,12000.0,1197.0,0,1,0,4.0
968,1.8,60000.0,1193.0,0,1,0,11.0
969,3.57,45874.0,998.0,0,1,0,4.0
970,3.2,100000.0,1498.0,0,1,1,6.0
971,2.5,10000.0,1399.0,0,1,1,11.0
972,4.5,81000.0,1798.0,0,1,0,10.0
973,3.3,22000.0,1199.0,0,1,1,8.0
974,7.7,40000.0,1373.0,1,0,0,5.0
975,4.5,67000.0,1364.0,0,1,1,10.0
976,1.85,200000.0,1248.0,0,1,1,13.0
977,11.4,25000.0,1197.0,0,1,0,3.0
978,22.0,35000.0,2143.0,1,0,1,6.0
979,2.0,150000.0,1248.0,0,1,1,11.0
980,7.0,40000.0,1499.0,0,1,0,5.0
981,4.8,65000.0,1248.0,0,1,1,9.0
982,4.0,50000.0,1493.0,0,1,1,9.0
983,6.0,45000.0,1197.0,0,1,0,5.0
984,5.0,35000.0,1120.0,0,1,1,8.0
985,0.75,5000.0,624.0,0,1,0,12.0
986,4.1,80000.0,1248.0,0,1,1,8.0
987,7.5,60000.0,1498.0,0,1,1,6.0
988,5.1,38819.0,1197.0,0,1,0,7.0
989,8.75,5700.0,1199.0,0,1,0,3.0
990,4.1,30000.0,1198.0,0,1,0,5.0
991,5.65,24000.0,1197.0,0,1,0,5.0
992,2.95,50000.0,998.0,0,1,0,8.0
993,1.8,100000.0,1396.0,0,1,1,9.0
994,3.8,35000.0,1199.0,0,1,0,5.0
995,6.5,70000.0,2523.0,0,1,1,8.0
996,16.0,78251.0,2993.0,1,0,1,11.0
997,3.7,60000.0,1197.0,0,1,0,6.0
998,4.5,59867.0,1582.0,0,1,1,9.0
999,4.2,8400.0,998.0,0,1,0,3.0
1000,3.6,9000.0,998.0,1,0,0,8.0
1001,4.25,17000.0,998.0,1,0,0,7.0
1002,2.5,94000.0,2179.0,0,1,1,10.0
1003,2.9,35000.0,1199.0,0,1,1,10.0
1004,6.4,25000.0,1199.0,0,1,0,3.0
1005,7.0,90000.0,2179.0,0,1,1,9.0
1006,5.5,40000.0,1248.0,0,1,1,6.0
1007,3.0,78916.0,1248.0,0,1,1,8.0
1008,9.0,19000.0,1591.0,0,1,0,5.0
1009,2.4,75900.0,1298.0,0,1,0,14.0
1010,6.55,33230.0,1197.0,0,1,0,5.0
1011,2.9,58000.0,1196.0,0,1,0,7.0
1012,4.25,17000.0,1197.0,0,1,0,5.0
1013,3.8,114605.0,1197.0,0,1,0,8.0
1014,12.5,19000.0,1493.0,0,1,1,3.0
1015,1.1,40000.0,1172.0,0,1,0,13.0
1016,8.84,35000.0,1248.0,0,1,1,5.0
1017,8.0,50000.0,1493.0,0,1,1,4.0
1018,5.8,74000.0,1497.0,0,1,0,9.0
1019,1.9,70000.0,1396.0,0,1,1,11.0
1020,5.0,6000.0,1197.0,0,1,0,3.0
1021,47.5,7000.0,1995.0,1,0,1,4.0
1022,5.4,40000.0,1197.0,0,1,0,8.0
1023,3.0,70000.0,1198.0,0,1,0,7.0
1024,6.4,10000.0,1197.0,0,1,0,3.0
1025,8.75,34000.0,1248.0,1,0,1,4.0
1026,7.5,39000.0,1248.0,0,1,1,5.0
1027,5.8,110000.0,1186.0,0,1,1,4.0
1028,5.35,10000.0,1199.0,0,1,0,2.0
1029,2.62,66000.0,1497.0,0,1,0,13.0
1030,5.91,38000.0,1248.0,0,1,1,6.0
1031,3.5,110000.0,1396.0,0,1,1,9.0
1032,7.2,25000.0,1373.0,0,1,0,4.0
1033,10.5,40000.0,1396.0,0,1,1,4.0
1034,10.0,61000.0,1968.0,1,0,1,11.0
1035,3.8,63000.0,1047.0,0,1,1,4.0
1036,4.0,170000.0,2489.0,0,1,1,8.0
1037,8.5,7980.0,1248.0,0,1,1,3.0
1038,2.25,30000.0,796.0,0,1,0,6.0
1039,8.9,60000.0,1796.0,0,1,0,11.0
1040,5.6,45000.0,1248.0,0,1,1,5.0
1041,4.25,62000.0,2953.0,1,0,1,11.0
1042,8.75,6507.0,1198.0,1,0,0,3.0
1043,5.9,8000.0,1196.0,0,1,0,4.0
1044,2.7,120000.0,1396.0,0,1,1,14.0
1045,8.0,60000.0,1461.0,0,1,1,5.0
1046,4.4,51000.0,1497.0,0,1,0,10.0
1047,1.1,120000.0,1061.0,0,1,0,13.0
1048,3.5,114183.0,998.0,0,1,0,7.0
1049,6.5,15000.0,1197.0,1,0,0,2.0
1050,15.5,57000.0,1798.0,1,0,0,4.0
1051,39.75,49000.0,2148.0,1,0,1,5.0
1052,2.6,75000.0,1497.0,0,1,0,13.0
1053,5.3,50000.0,1461.0,0,1,1,4.0
1054,4.17,45000.0,1248.0,0,1,1,3.0
1055,4.05,50000.0,1197.0,0,1,0,7.0
1056,2.1,120000.0,1396.0,0,1,1,14.0
1057,19.5,29250.0,2393.0,0,1,1,3.0
1058,1.65,50000.0,796.0,0,1,0,9.0
1059,11.8,100000.0,1997.0,1,0,1,6.0
1060,9.7,50000.0,2179.0,0,1,1,5.0
1061,12.0,60100.0,1798.0,1,0,0,6.0
1062,1.65,120000.0,1248.0,0,1,1,14.0
1063,6.5,55000.0,1497.0,0,1,0,6.0
1064,12.45,43500.0,1999.0,1,0,0,5.0
1065,6.8,70000.0,1248.0,0,1,1,6.0
1066,4.55,22000.0,1197.0,0,1,0,6.0
1067,8.0,150000.0,1493.0,0,1,1,4.0
1068,5.0,120000.0,1248.0,0,1,1,10.0
1069,3.38,25000.0,1198.0,0,1,0,8.0
1070,2.0,70000.0,1197.0,0,1,0,10.0
1071,2.75,53000.0,998.0,0,1,0,11.0
1072,4.0,20000.0,1198.0,1,0,0,6.0
1073,8.9,5000.0,1493.0,0,1,1,2.0
1074,3.6,58000.0,1582.0,0,1,1,9.0
1075,6.2,15000.0,1197.0,0,1,0,3.0
1076,3.6,55000.0,1197.0,0,1,0,7.0
